generations,population,infected_t25,infected_t75,infected_t10,infected_t60,infected_t50,infected_t100,recovered_t25,recovered_t75,recovered_t10,recovered_t60,recovered_t50,recovered_t100,beta,gamma
4.150000000000000000e+02,1.024200000000000000e+04,9.300000000000000000e+01,0.000000000000000000e+00,7.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.980000000000000000e+03,6.281000000000000000e+03,2.843000000000000000e+03,4.525000000000000000e+03,5.810000000000000000e+03,4.181000000000000000e+03,1.839901381786099577e-01,1.330189883469227174e-01
3.340000000000000000e+02,1.696500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532900000000000000e+04,1.491400000000000000e+04,1.530000000000000000e+04,1.477200000000000000e+04,1.548700000000000000e+04,1.418200000000000000e+04,9.499999999999999556e-01,4.124294241102304803e-01
2.660000000000000000e+02,7.125000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.019000000000000000e+03,6.937000000000000000e+03,6.022000000000000000e+03,7.042000000000000000e+03,6.814000000000000000e+03,7.047000000000000000e+03,5.428256657987099443e-01,1.369246690715099080e-01
4.760000000000000000e+02,1.368300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.206700000000000000e+04,1.066800000000000000e+04,1.227300000000000000e+04,1.210200000000000000e+04,1.221900000000000000e+04,1.285100000000000000e+04,9.499999999999999556e-01,4.410287549300669907e-01
3.790000000000000000e+02,1.622800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.498500000000000000e+04,1.588100000000000000e+04,1.523200000000000000e+04,1.564600000000000000e+04,1.590400000000000000e+04,1.484800000000000000e+04,9.499999999999999556e-01,3.659862718030022499e-01
2.150000000000000000e+02,9.982000000000000000e+03,2.530000000000000000e+02,0.000000000000000000e+00,1.916000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.189000000000000000e+03,8.563000000000000000e+03,4.318000000000000000e+03,7.515000000000000000e+03,8.171000000000000000e+03,8.676000000000000000e+03,2.516966405903856563e-01,1.239000237353226896e-01
2.370000000000000000e+02,1.824800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.550100000000000000e+04,1.565700000000000000e+04,1.555900000000000000e+04,1.642700000000000000e+04,1.493300000000000000e+04,1.531200000000000000e+04,9.499999999999999556e-01,4.743903974276204027e-01
3.780000000000000000e+02,1.116000000000000000e+04,8.700000000000000000e+01,0.000000000000000000e+00,2.970000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.858000000000000000e+03,3.139000000000000000e+03,1.621000000000000000e+03,9.090000000000000000e+02,2.309000000000000000e+03,2.937000000000000000e+03,1.099593122943833684e-01,1.156974570736947899e-01
1.260000000000000000e+02,7.016000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.007000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.826000000000000000e+03,6.764000000000000000e+03,5.706000000000000000e+03,6.966000000000000000e+03,6.734000000000000000e+03,6.878000000000000000e+03,9.499999999999999556e-01,2.921684784584089312e-01
2.180000000000000000e+02,5.030000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.192000000000000000e+03,3.782000000000000000e+03,3.923000000000000000e+03,4.565000000000000000e+03,3.842000000000000000e+03,3.233000000000000000e+03,9.499999999999999556e-01,4.988245163359528722e-01
2.310000000000000000e+02,1.950700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.790300000000000000e+04,1.730700000000000000e+04,1.697900000000000000e+04,1.696400000000000000e+04,1.679500000000000000e+04,1.754600000000000000e+04,9.499999999999999556e-01,4.483321916622375336e-01
3.770000000000000000e+02,3.222000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.067000000000000000e+03,3.222000000000000000e+03,3.050000000000000000e+03,2.970000000000000000e+03,2.837000000000000000e+03,2.536000000000000000e+03,9.499999999999999556e-01,3.616298204715310272e-01
4.260000000000000000e+02,1.919000000000000000e+04,5.710000000000000000e+02,0.000000000000000000e+00,3.597000000000000000e+03,0.000000000000000000e+00,7.700000000000000000e+01,0.000000000000000000e+00,1.452100000000000000e+04,1.526200000000000000e+04,6.723000000000000000e+03,1.592400000000000000e+04,1.512700000000000000e+04,1.445900000000000000e+04,1.259291505752725138e-01,6.429667824329980685e-02
4.900000000000000000e+02,8.090000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.027000000000000000e+03,7.372000000000000000e+03,6.906000000000000000e+03,6.121000000000000000e+03,7.051000000000000000e+03,7.078000000000000000e+03,9.499999999999999556e-01,4.879395853703480390e-01
1.710000000000000000e+02,1.145800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.785000000000000000e+03,4.744000000000000000e+03,4.911000000000000000e+03,4.834000000000000000e+03,4.151000000000000000e+03,6.443000000000000000e+03,5.303121502638628026e-01,4.660454181077914315e-01
4.580000000000000000e+02,4.952000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.866000000000000000e+03,4.952000000000000000e+03,4.936000000000000000e+03,4.952000000000000000e+03,4.952000000000000000e+03,4.952000000000000000e+03,9.499999999999999556e-01,2.119747141928979561e-01
1.820000000000000000e+02,1.742300000000000000e+04,2.735000000000000000e+03,9.000000000000000000e+00,7.733000000000000000e+03,3.300000000000000000e+01,1.370000000000000000e+02,0.000000000000000000e+00,1.425600000000000000e+04,1.716400000000000000e+04,4.361000000000000000e+03,1.729400000000000000e+04,1.709800000000000000e+04,1.732100000000000000e+04,2.872169639299151367e-01,6.503473814350949067e-02
2.500000000000000000e+02,1.302600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.110400000000000000e+04,1.103400000000000000e+04,1.135400000000000000e+04,1.152500000000000000e+04,1.121500000000000000e+04,1.113500000000000000e+04,9.499999999999999556e-01,4.604753235651675713e-01
3.680000000000000000e+02,1.491000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.570000000000000000e+02,7.530000000000000000e+02,1.423000000000000000e+03,1.993000000000000000e+03,1.849000000000000000e+03,1.423000000000000000e+03,7.151549022682977819e-02,3.516060760718063838e-01
1.790000000000000000e+02,1.014600000000000000e+04,7.010000000000000000e+02,0.000000000000000000e+00,3.673000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.284000000000000000e+03,9.903000000000000000e+03,2.274000000000000000e+03,1.002900000000000000e+04,9.907000000000000000e+03,9.992000000000000000e+03,3.993961669481828625e-01,1.023517647746359088e-01
1.230000000000000000e+02,4.137000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.761000000000000000e+03,3.744000000000000000e+03,3.520000000000000000e+03,3.964000000000000000e+03,3.913000000000000000e+03,3.836000000000000000e+03,9.499999999999999556e-01,3.553023564607277751e-01
3.900000000000000000e+02,1.457400000000000000e+04,8.500000000000000000e+01,0.000000000000000000e+00,3.053000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.253000000000000000e+04,1.234300000000000000e+04,8.474000000000000000e+03,1.235300000000000000e+04,1.318700000000000000e+04,1.381800000000000000e+04,2.262509463431334189e-01,9.113116356564195109e-02
3.160000000000000000e+02,1.501300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.455900000000000000e+04,1.498300000000000000e+04,1.458600000000000000e+04,1.494400000000000000e+04,1.449200000000000000e+04,1.442700000000000000e+04,9.499999999999999556e-01,3.029928865096936375e-01
4.190000000000000000e+02,4.923000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.923000000000000000e+03,4.923000000000000000e+03,4.901000000000000000e+03,4.923000000000000000e+03,4.923000000000000000e+03,4.923000000000000000e+03,9.499999999999999556e-01,2.019260920342726418e-01
4.890000000000000000e+02,1.974000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.838000000000000000e+03,1.719000000000000000e+03,1.892000000000000000e+03,1.948000000000000000e+03,1.974000000000000000e+03,1.743000000000000000e+03,9.499999999999999556e-01,3.324454431004144062e-01
2.450000000000000000e+02,1.993100000000000000e+04,9.700000000000000000e+01,0.000000000000000000e+00,2.498000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.439400000000000000e+04,1.373300000000000000e+04,5.761000000000000000e+03,1.499700000000000000e+04,1.477700000000000000e+04,1.415000000000000000e+04,3.568571575464689061e-01,2.060527074158285676e-01
2.580000000000000000e+02,1.493100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.459600000000000000e+04,1.446100000000000000e+04,1.458000000000000000e+04,1.451300000000000000e+04,1.468700000000000000e+04,1.471900000000000000e+04,9.499999999999999556e-01,2.879852311031631529e-01
3.570000000000000000e+02,8.566000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.387000000000000000e+03,9.300000000000000000e+02,1.455000000000000000e+03,2.119000000000000000e+03,1.589000000000000000e+03,1.319000000000000000e+03,1.491339782273717884e-01,1.714407622334780945e-01
1.410000000000000000e+02,1.374500000000000000e+04,1.800000000000000000e+01,0.000000000000000000e+00,2.040000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.371200000000000000e+04,1.354600000000000000e+04,1.160900000000000000e+04,1.368500000000000000e+04,1.374500000000000000e+04,1.371300000000000000e+04,9.499999999999999556e-01,2.010623437458297913e-01
4.410000000000000000e+02,1.322300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.321200000000000000e+04,1.286600000000000000e+04,1.309500000000000000e+04,1.319200000000000000e+04,1.322300000000000000e+04,1.322300000000000000e+04,7.536243512899297725e-01,1.618290577218910731e-01
3.920000000000000000e+02,2.370000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.286000000000000000e+03,1.943000000000000000e+03,2.049000000000000000e+03,2.240000000000000000e+03,2.074000000000000000e+03,2.370000000000000000e+03,9.499999999999999556e-01,4.061831130491231900e-01
1.200000000000000000e+02,1.748300000000000000e+04,1.802000000000000000e+03,6.350000000000000000e+02,1.632000000000000000e+03,1.073000000000000000e+03,1.194000000000000000e+03,2.020000000000000000e+02,3.243000000000000000e+03,8.043000000000000000e+03,1.254000000000000000e+03,6.930000000000000000e+03,5.916000000000000000e+03,9.508000000000000000e+03,8.767551691270028535e-02,6.891653796073478333e-02
3.050000000000000000e+02,1.585900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.572800000000000000e+04,1.539900000000000000e+04,1.572000000000000000e+04,1.580200000000000000e+04,1.579900000000000000e+04,1.553600000000000000e+04,9.499999999999999556e-01,2.203966661770818403e-01
9.600000000000000000e+01,7.102000000000000000e+03,3.100000000000000000e+01,0.000000000000000000e+00,2.226000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.976000000000000000e+03,7.051000000000000000e+03,4.514000000000000000e+03,7.079000000000000000e+03,7.084000000000000000e+03,6.970000000000000000e+03,9.499999999999999556e-01,2.521683053028450638e-01
2.440000000000000000e+02,9.935000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.270000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.527000000000000000e+03,9.395000000000000000e+03,9.315000000000000000e+03,9.647000000000000000e+03,9.329000000000000000e+03,9.437000000000000000e+03,7.626976411967202329e-01,2.623012673321075683e-01
1.760000000000000000e+02,7.717000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.470000000000000000e+03,1.798000000000000000e+03,1.992000000000000000e+03,2.504000000000000000e+03,1.886000000000000000e+03,2.216000000000000000e+03,3.588114937828804085e-01,4.223899138830182753e-01
4.570000000000000000e+02,1.313100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.271400000000000000e+04,1.269700000000000000e+04,1.225100000000000000e+04,1.220700000000000000e+04,1.249100000000000000e+04,1.176500000000000000e+04,9.499999999999999556e-01,3.395410123274446579e-01
1.740000000000000000e+02,1.502600000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,1.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.800000000000000000e+02,6.900000000000000000e+02,8.420000000000000000e+02,5.030000000000000000e+02,7.680000000000000000e+02,4.520000000000000000e+02,9.569054478331805169e-02,1.911339655520613856e-01
4.860000000000000000e+02,8.206000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.615000000000000000e+03,4.181000000000000000e+03,5.340000000000000000e+03,4.459000000000000000e+03,5.109000000000000000e+03,6.560000000000000000e+03,6.305682214296050025e-01,4.391699899023957521e-01
1.230000000000000000e+02,1.338600000000000000e+04,1.206000000000000000e+03,0.000000000000000000e+00,2.858000000000000000e+03,2.500000000000000000e+01,7.600000000000000000e+01,0.000000000000000000e+00,9.322000000000000000e+03,1.008300000000000000e+04,3.671000000000000000e+03,1.035400000000000000e+04,1.120500000000000000e+04,1.048800000000000000e+04,2.811063895916823263e-01,1.472102735479295099e-01
3.210000000000000000e+02,5.678000000000000000e+03,1.110000000000000000e+02,0.000000000000000000e+00,8.230000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,4.126000000000000000e+03,4.436000000000000000e+03,1.248000000000000000e+03,4.193000000000000000e+03,5.232000000000000000e+03,4.209000000000000000e+03,2.012326849726707167e-01,1.070316771814053269e-01
2.860000000000000000e+02,1.027600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.949000000000000000e+03,1.010400000000000000e+04,9.793000000000000000e+03,9.834000000000000000e+03,9.513000000000000000e+03,9.968000000000000000e+03,9.499999999999999556e-01,3.323139600315310749e-01
2.320000000000000000e+02,4.973000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.430000000000000000e+02,7.510000000000000000e+02,6.350000000000000000e+02,3.400000000000000000e+02,1.088000000000000000e+03,3.570000000000000000e+02,2.813264478161058291e-01,4.807379593796216044e-01
3.540000000000000000e+02,1.611900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.528900000000000000e+04,1.443600000000000000e+04,1.480900000000000000e+04,1.501000000000000000e+04,1.489400000000000000e+04,1.594100000000000000e+04,9.499999999999999556e-01,3.845650279892525170e-01
3.970000000000000000e+02,6.277000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.620000000000000000e+02,2.305000000000000000e+03,5.550000000000000000e+02,5.410000000000000000e+02,1.075000000000000000e+03,1.863000000000000000e+03,2.412223645635806490e-01,3.710801848655389534e-01
1.030000000000000000e+02,2.425000000000000000e+03,8.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+01,1.080000000000000000e+02,8.700000000000000000e+01,9.800000000000000000e+01,1.700000000000000000e+01,0.000000000000000000e+00,1.618179316422912184e-01,2.531870435755613213e-01
4.290000000000000000e+02,1.849000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.676600000000000000e+04,1.656100000000000000e+04,1.689100000000000000e+04,1.748100000000000000e+04,1.623300000000000000e+04,1.664100000000000000e+04,9.404836886088301373e-01,3.977698588485012454e-01
3.840000000000000000e+02,6.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.070000000000000000e+02,1.100000000000000000e+02,1.120000000000000000e+02,1.400000000000000000e+01,6.410000000000000000e+02,6.410000000000000000e+02,2.654968110064403475e-01,1.903686279315812135e-01
1.130000000000000000e+02,1.100100000000000000e+04,1.700000000000000000e+01,0.000000000000000000e+00,1.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.371000000000000000e+03,3.042000000000000000e+03,1.847000000000000000e+03,2.464000000000000000e+03,2.142000000000000000e+03,1.840000000000000000e+03,2.229424833490115943e-01,3.426205890645825369e-01
3.170000000000000000e+02,1.259600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.575000000000000000e+03,1.652000000000000000e+03,1.325000000000000000e+03,1.970000000000000000e+03,2.319000000000000000e+03,6.700000000000000000e+02,4.157972499271488376e-01,4.893942522211151558e-01
2.870000000000000000e+02,1.988700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.568000000000000000e+03,1.632000000000000000e+03,1.237000000000000000e+03,1.547000000000000000e+03,1.796000000000000000e+03,2.368000000000000000e+03,1.321795445949919545e-01,1.763343264879818628e-01
4.420000000000000000e+02,4.370000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,4.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.380000000000000000e+02,8.470000000000000000e+02,6.840000000000000000e+02,1.660000000000000000e+03,1.947000000000000000e+03,1.396000000000000000e+03,7.135573813291574974e-02,8.987012157510439192e-02
1.430000000000000000e+02,1.896600000000000000e+04,2.600000000000000000e+01,0.000000000000000000e+00,2.401000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.889800000000000000e+04,1.896600000000000000e+04,1.649600000000000000e+04,1.894400000000000000e+04,1.893400000000000000e+04,1.896600000000000000e+04,9.499999999999999556e-01,1.928204041972785554e-01
4.680000000000000000e+02,9.595000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.606000000000000000e+03,9.508000000000000000e+03,9.007000000000000000e+03,8.950000000000000000e+03,9.172000000000000000e+03,8.743000000000000000e+03,9.499999999999999556e-01,3.821579724299800085e-01
1.410000000000000000e+02,2.236000000000000000e+03,3.000000000000000000e+00,0.000000000000000000e+00,2.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.204000000000000000e+03,2.236000000000000000e+03,1.958000000000000000e+03,2.091000000000000000e+03,2.232000000000000000e+03,2.236000000000000000e+03,9.499999999999999556e-01,2.391126696412885777e-01
4.950000000000000000e+02,1.284800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.105800000000000000e+04,1.200800000000000000e+04,1.141300000000000000e+04,1.176200000000000000e+04,1.236500000000000000e+04,1.084600000000000000e+04,9.499999999999999556e-01,4.325997307309983331e-01
3.170000000000000000e+02,4.879000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.820000000000000000e+03,4.389000000000000000e+03,4.141000000000000000e+03,4.728000000000000000e+03,4.507000000000000000e+03,4.442000000000000000e+03,9.499999999999999556e-01,4.850620235478831921e-01
2.600000000000000000e+02,1.295400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.115600000000000000e+04,1.130600000000000000e+04,1.161900000000000000e+04,1.130200000000000000e+04,1.142200000000000000e+04,1.221500000000000000e+04,9.499999999999999556e-01,4.276062534091961687e-01
2.330000000000000000e+02,9.866000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.838000000000000000e+03,6.383000000000000000e+03,5.729000000000000000e+03,6.422000000000000000e+03,6.603000000000000000e+03,6.483000000000000000e+03,5.628827979544356319e-01,3.389834920308725241e-01
1.350000000000000000e+02,9.989000000000000000e+03,3.150000000000000000e+02,0.000000000000000000e+00,8.580000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,5.090000000000000000e+03,6.465000000000000000e+03,2.546000000000000000e+03,5.851000000000000000e+03,5.737000000000000000e+03,6.198000000000000000e+03,2.912550066642957125e-01,2.082608478795828777e-01
2.230000000000000000e+02,1.075300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.220000000000000000e+03,9.239000000000000000e+03,8.929000000000000000e+03,8.970000000000000000e+03,8.933000000000000000e+03,8.896000000000000000e+03,9.499999999999999556e-01,4.824253974758349051e-01
4.410000000000000000e+02,1.625000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.420000000000000000e+02,0.000000000000000000e+00,7.900000000000000000e+01,1.200000000000000000e+01,2.450000000000000000e+02,0.000000000000000000e+00,5.951706277176609799e-02,1.503773560889566929e-01
3.780000000000000000e+02,1.608900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.548000000000000000e+04,1.498200000000000000e+04,1.560800000000000000e+04,1.570600000000000000e+04,1.494800000000000000e+04,1.559900000000000000e+04,9.499999999999999556e-01,3.369211929735283495e-01
2.000000000000000000e+02,1.526500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.267800000000000000e+04,1.316200000000000000e+04,1.244400000000000000e+04,1.164300000000000000e+04,1.245900000000000000e+04,1.313100000000000000e+04,9.499999999999999556e-01,4.710293051182228297e-01
3.200000000000000000e+02,1.362400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.352600000000000000e+04,1.318900000000000000e+04,1.330400000000000000e+04,1.349200000000000000e+04,1.318000000000000000e+04,1.302900000000000000e+04,9.499999999999999556e-01,2.905056113555631314e-01
4.090000000000000000e+02,1.214100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.140800000000000000e+04,9.331000000000000000e+03,1.102200000000000000e+04,1.107000000000000000e+04,1.107400000000000000e+04,1.154200000000000000e+04,9.499999999999999556e-01,3.802997561754168365e-01
9.500000000000000000e+01,4.169000000000000000e+03,1.480000000000000000e+02,0.000000000000000000e+00,7.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.036000000000000000e+03,3.347000000000000000e+03,1.380000000000000000e+03,3.704000000000000000e+03,3.369000000000000000e+03,3.029000000000000000e+03,5.440710556334780179e-01,2.911244404520846318e-01
4.010000000000000000e+02,2.063000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.626000000000000000e+03,2.038000000000000000e+03,1.636000000000000000e+03,1.238000000000000000e+03,1.478000000000000000e+03,9.770000000000000000e+02,9.499999999999999556e-01,4.884466247876755318e-01
2.440000000000000000e+02,1.817400000000000000e+04,2.380000000000000000e+02,0.000000000000000000e+00,1.287000000000000000e+03,5.400000000000000000e+01,5.300000000000000000e+01,0.000000000000000000e+00,8.084000000000000000e+03,9.486000000000000000e+03,4.604000000000000000e+03,7.930000000000000000e+03,8.036000000000000000e+03,8.273000000000000000e+03,1.394941453617598859e-01,1.202934703889559642e-01
3.950000000000000000e+02,4.563000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.533000000000000000e+03,4.326000000000000000e+03,4.466000000000000000e+03,4.311000000000000000e+03,4.563000000000000000e+03,4.563000000000000000e+03,6.335643402645567690e-01,1.757673684050444496e-01
4.030000000000000000e+02,1.602600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.264800000000000000e+04,1.158400000000000000e+04,1.220900000000000000e+04,1.273400000000000000e+04,1.144000000000000000e+04,1.127300000000000000e+04,6.639031788036081627e-01,3.590026204574114366e-01
1.110000000000000000e+02,1.598900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.213000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.445000000000000000e+04,1.407700000000000000e+04,1.273800000000000000e+04,1.438300000000000000e+04,1.436500000000000000e+04,1.411800000000000000e+04,9.499999999999999556e-01,4.196227900846201120e-01
