sample_idx,beta_true,beta_mean,beta_std,beta_ci_low,beta_ci_high,beta_covered,gamma_true,gamma_mean,gamma_std,gamma_ci_low,gamma_ci_high,gamma_covered,r0_true,r0_mean,r0_std,r0_ci_low,r0_ci_high,r0_covered
310,0.77409184,0.5825587558746338,0.007786117003531693,0.5680688172578812,0.5982437297701836,False,0.7673033,0.5825108008384705,0.007621389358565473,0.5688199281692505,0.5987948179244995,False,1.0088472,1.0000905861854554,0.00490709299484535,0.9911040082573891,1.0080411374568938,False
78,0.7706421,0.567199827671051,0.009324586314873876,0.5484627261757851,0.585670693218708,False,0.76778543,0.5671839131116867,0.009060647981721206,0.5493008315563201,0.5842005997896195,False,1.0037206,1.0000580358505249,0.008657988812440107,0.9833221331238746,1.0171412974596024,True
46,0.5061867,0.5711169991493225,0.008673766623866569,0.5540920093655586,0.588842748105526,False,0.5037894,0.5710895260572434,0.008410349689582923,0.5548237636685371,0.5872917219996452,False,1.0047585,1.0000692938566207,0.007491728265693891,0.9855542272329331,1.0140824913978577,True
220,0.6894811,0.6570017703771591,0.01653585881117138,0.6257426321506501,0.6911616221070289,True,0.68084013,0.6571690381765366,0.017053378288779,0.6247589245438576,0.6902811974287033,True,1.0126916,0.9998817555904388,0.015215893905839679,0.9685830563306809,1.0277542293071746,True
73,0.50926125,0.6002182711362839,0.008985774452806357,0.5834278136491775,0.6177123874425888,False,0.51376855,0.6001614651679993,0.008999150896501912,0.583003607392311,0.6185076013207436,False,0.991227,1.0001060230731964,0.0047310070902970534,0.9923469707369804,1.0075337827205657,False
229,0.833813,0.837786068558693,0.0004892935254456768,0.836257754266262,0.8381102994084358,False,0.83656013,0.8376721752882004,0.0006155000956984878,0.8363477915525437,0.8380194932222367,True,0.9967162,1.0001362879276277,0.0006711063596396178,0.9987579762935639,1.0015027493238449,False
326,0.50417364,0.5704076336622238,0.00873185471315712,0.5532153263688088,0.5881747126579284,False,0.5074457,0.570388455748558,0.008456610993933586,0.55416941344738,0.5867185458540917,False,0.9935519,1.0000562411546707,0.007728952982368606,0.98515305519104,1.0145987540483474,True
208,0.749551,0.5948279404640198,0.008418169043951429,0.5788744166493416,0.6113804847002029,False,0.74405605,0.5947594851255417,0.008408267345875804,0.5785730808973313,0.6118345096707344,False,1.0073851,1.0001235991716384,0.004211432393961831,0.9936509355902672,1.0063157856464386,False
82,0.5058146,0.5683157211542129,0.009103318451671444,0.5501090750098229,0.5864221349358558,False,0.5116086,0.5682969777584076,0.008834056188586126,0.5510847434401512,0.585291251540184,False,0.98867494,1.0000601844787598,0.008324328294231624,0.9839730635285378,1.0161995738744736,True
94,0.7582693,0.646312606215477,0.015084382222368225,0.6171805694699287,0.6779446884989738,False,0.77097976,0.6464395377635955,0.015506615022215843,0.6174113139510155,0.6765870571136474,False,0.9835139,0.9999075951576233,0.013285739637330941,0.9729819521307945,1.0251735746860504,True
195,0.50619036,0.573898167848587,0.008321047636628573,0.5579771518707275,0.5910731688141823,False,0.5037865,0.573866031050682,0.008070796543420493,0.5585793867707253,0.5899259984493256,False,1.0047716,1.0000724664926528,0.0067344572108052735,0.9869793102145195,1.012525424361229,True
311,0.74236375,0.5980306603908538,0.008730962026854298,0.5815688714385032,0.6151783645153046,False,0.74043417,0.5979653534889221,0.008739048605136822,0.5810222879052163,0.6154815152287483,False,1.002606,1.0001192337274551,0.004464389985296094,0.9933246210217476,1.0069276988506317,True
292,0.5391312,0.6172595208883286,0.011029878677512405,0.5957895532250405,0.6400498121976852,False,0.54635507,0.6172689414024353,0.01117867653740347,0.5967410996556282,0.6397467538714409,False,0.98677814,1.00001742374897,0.0075396353173579475,0.9860032275319099,1.0136462181806565,True
346,0.50587523,0.5686217943429946,0.009089917924740594,0.5503997802734375,0.5867161750793457,False,0.5048703,0.5685993752479553,0.008827679208611279,0.5514487579464913,0.5856109231710434,False,1.0019904,1.0000659234523772,0.008213044121274788,0.9842681780457496,1.015946590900421,True
